s1	s2	s3	s4	s5	sn1	sn2	sn3	sn4	sn5	ts1	ts2	ts3	ts4	ts5	labels
-18766.25	-2151.81	0	0	0	2788.59	2535.41	2791.58	44684.97	76997.57	2.65	166.72	28207.57	69725.66	349164.44	1
5478.97	13323.21	0	0	0	6005.24	12971.68	12279.19	33121.12	60859.68	3.56	-65.5	969.74	56129.62	290149.51	1
6619.19	-25302.98	0	0	0	3172.2	9097.87	-11088.52	-13869.73	39265.94	-5.25	-114.32	-6399.84	68844.19	424832.12	1
12573.54	4396.94	0	0	0	2559.57	300.21	-6095.49	26428.66	64820.74	-2.49	184.62	28010.76	75389.56	363558.55	1
-7736.14	11966.53	0	0	0	1114.41	4407.92	6383.63	50299.64	96549.86	-1.99	-1.73	20132.3	53208.76	262983.02	1
16918.02	6681.48	0	0	0	331.49	1176.03	3176.3	26038.03	48308.7	2.36	29.44	13552.13	40704.85	213306.87	1
228.2	24297.64	0	0	0	-4026.87	-8029.19	16245.22	29515.79	57555.85	-0.08	-68.77	6210.54	57460.94	290201.44	1
19107.59	35125.76	0	0	0	3928.31	3770	4678.32	5846.5	46121.25	1.55	-70.53	-6717.53	62804.01	417774.89	1
-21638.86	22720.71	0	0	0	2822.34	-3960.06	8173.14	42191.62	37750.11	0.69	20.48	4864.61	-6109.16	-29481.75	1
14980.97	-18983.84	0	0	0	-1400.77	-3670.94	11105.55	43765.16	82250.02	-1.43	1.55	18460.37	47948.58	231754.93	1
3024.1	29813.75	0	0	0	250.37	7990.98	9150.85	18027.57	60169.74	-1.49	91.28	23568.67	75494.82	372389.07	1
4420.11	26632.17	0	0	0	-4236.09	6729.22	22084.09	40872.96	65537.78	-4.25	-17.77	12912.88	46977	223162.36	1
-28189.06	9322.59	0	0	0	-2881.56	3071.58	-6066.34	-11209.09	41160.61	1.14	-111.95	-5411.62	68004.42	421963.75	1
-23738.59	22971.55	0	0	0	-1623.91	12796.58	22515.78	33681.87	60220.79	1.61	-69.96	5619.1	55637.38	285490.5	1
9658.96	38450.53	0	0	0	-3048.39	-4256.3	-4788.94	-14117.58	41764.24	2.05	0.34	13887.21	79170.38	447477.8	1
10145.53	-735.12	0	0	0	-6233.64	-5248.16	1758.22	-15911.84	39963.75	3.88	-95.16	-4087.97	69099.27	423589.35	1
17238.28	27693.99	0	0	0	367.27	2746.15	8141.3	40781.09	74865.96	0.9	115.13	27674.54	70607.04	353649.68	1
-10871.16	12790.91	0	0	0	-523.45	-6473.81	10853.63	37890	90180.02	1.13	42.3	23951.25	61248.1	324860.82	1
-272.07	19895.29	0	0	0	1088.75	4227.71	1025.18	-3085.54	52703.3	0.82	-3.36	16994.28	73237.55	389285.26	1
-20936.1	-3921.12	0	0	0	-471.98	6204.13	19147.39	34874.16	59369.3	-1.78	-59.8	7855.77	52247.91	282782.71	1
-8911.53	15602.43	0	0	0	5734.33	354.67	11833.42	24905.56	59047.01	0.54	-65.27	4915.42	58319.53	294824.82	1
23184.86	-15573.61	0	0	0	788.95	2870.4	7956.37	29263.67	45610.76	2.35	34.24	14099.36	40487.82	212031.96	1
-17190.99	2955.76	0	0	0	-2315.42	-4744	8845.56	43139.6	77287.22	2.67	-26.24	16408.73	50840.5	274023.45	1
-4816.92	14005.49	0	0	0	2767.03	1408.11	8430.43	55740.81	106224.09	2.82	21.13	24445.32	55790.64	259171.23	1
10169.95	18872.79	0	0	0	-1287.49	-5810.63	-23712.01	8505.75	62536.39	5.71	-18.48	13785.43	65227.76	313488.01	1
32438.07	44579.14	0	0	0	6905.23	10975.79	6768.07	20067.44	56749.85	-1.78	196.25	26827.01	78976.34	468341.89	1
-18121.57	5984.36	0	0	0	-912.67	451.8	18775.14	39440.85	64676.93	-5.95	-50.57	5775.6	53719.46	281682.18	1
-16565.48	16578.73	0	0	0	-2242.77	-6433.43	-7853.39	13702.13	66861.29	5.71	13.77	19353.71	67030.54	321909.5	1
-8030.2	19059.33	0	0	0	923.57	6726.74	-8683.28	9091.02	60763.43	-0.79	9.84	16530.93	69542.58	382616.77	1
-8200.58	16735.61	0	0	0	-3810.38	-7001.04	10381.94	71322.35	108128.53	2.01	51.49	24501.41	56353.21	251464.16	1
10193.35	20634.22	0	0	0	1979.84	-8046.99	-9111.51	6675.29	57516.14	-0.44	-13.88	15027.4	67954.72	385032.84	1
-22074.75	15969.18	0	0	0	-568.2	-11370.86	-9914.98	30425.16	69403.64	1.64	-51.53	12253.87	56228.39	293733.71	1
-19907.73	-43278.44	0	0	0	-4399.71	4917.6	-5037.21	12593.3	54781.08	-1.65	181.47	26537.04	79499.88	468751.95	1
15346.16	34961.49	0	0	0	490.04	-4934.21	9118	-8683.17	45524.42	6.36	13.7	16497.85	77606.57	400458.51	1
-29260.05	35600.91	0	0	0	-2471.79	-12344.59	-11331.63	-19994.46	38324.29	-1.12	-48.4	7249.6	74959.96	434890.54	1
-22837.76	-30978.24	0	0	0	616.89	-2773.66	-770.97	667.16	44750	1.66	-99.14	-7782.23	63021.97	416164.45	1
16114.63	11345.76	0	0	0	341.2	-6377.67	-4035.2	-2730.21	43156.52	-2.74	-92.67	-4305.73	66601.97	420093.9	1
22851.32	-11025.32	0	0	0	-229.03	1414.38	28460.06	38954.05	64705.38	-1.36	-0.26	14077.08	44812.21	222948.13	1
24325.81	27974.76	0	0	0	-350.36	-3524.25	-7601.97	22086.1	61686.06	3.65	180.99	27355.96	76745.1	364753.22	1
16210.72	13045.13	0	0	0	-3059.44	-1797.95	2112.72	19042.91	55223.94	-0.45	-38.52	3490.11	60658.32	297615.43	1
-5355.49	23746.94	0	0	0	1261.36	-4679.13	-4220.98	4791.8	56832.6	-0.01	17.21	20152.8	71810.67	384660.28	1
16308.71	-40827.79	0	0	0	-2784.32	7330.64	3071.67	48150.48	33070	-1.7	91.56	7349.37	-4519.73	-18982.19	1
-2148.23	13958.54	0	0	0	2207.28	6553.98	7943.67	55269.75	102728.06	-0.11	35.23	23274.8	56468.28	260599.5	1
-31333.49	40078.96	0	0	0	1649.8	8562.52	20000.89	17435.06	49026.45	1.73	-131.74	-5163.85	59639.43	414035.03	1
-1809.64	27937.47	0	0	0	-501.18	1691.3	17907.05	58593.48	81851.77	-3.81	171.02	26830.52	65109.91	342051.06	1
921.46	-3227.26	0	0	0	473.04	11376.51	10470.32	63062.61	82701.52	5.7	72.93	21888.06	55864.87	248872.9	1
26796.91	17207.57	0	0	0	-2455.77	-9396.94	-4096.04	-16656.9	38992.64	-2.52	-48.59	8972.81	75154.2	435210.17	1
650.9	17679.61	0	0	0	-5095.54	-1121.7	4439.26	37188.15	71768.23	-5.54	-36.59	14363.39	54896.4	282414.6	1
2358.01	25647.75	0	0	0	1677.09	-2243.21	15544.68	32395.06	55952.16	3.91	1.05	12336.56	44371.57	217921.46	1
-41034.93	53065.39	0	0	0	-660.35	-6593.57	-15266.48	-19488.07	38370.76	-0.06	-29.83	11726.1	78503.36	451058.58	1
-20670.09	24658.51	0	0	0	-1030.48	8896.12	10160.23	27071.47	57318.75	-7.62	-44.59	5590.88	57581.96	292808.47	1
24808.3	14451.31	0	0	0	-5687.71	-1765.22	6669.13	23263.56	68153.8	-1.85	88.58	24939.65	72279.78	364774.19	1
-11286.35	12942.35	0	0	0	-2712.43	12735.34	23914.65	35175.3	59637.14	1.28	-66.84	6901.46	53546.01	283585.34	1
-4743.06	-7049.3	0	0	0	613.23	17613.97	9375.83	31735.58	55695.96	3.41	-1.14	12248.59	44360.59	217782.67	1
20845.96	17371.25	0	0	0	3671.73	-4411.66	-9313.3	20108.39	69962.39	3.44	31.84	22097.43	68134.92	325890.84	1
32046.95	47927.36	0	0	0	3968.16	11602.27	1250.07	10012.87	55832.16	2.12	261.95	26782.8	79170.69	468496.01	1
10977.57	35300.01	0	0	0	-2162.24	-6297.89	-959.49	-14392.8	40549.51	-3.37	-25.02	11900.35	77429.36	439365.59	1
17696.67	-10650.52	0	0	0	-1853.37	11896.75	10202.99	40845.54	78448.25	2.84	-5.18	17195.39	47311.99	229831.68	1
-21470.25	-2105.22	0	0	0	-2402.88	5167.45	21053.82	56849.85	90367.04	7.11	112.49	26373.4	63100.17	339272.49	1
-16754.15	18988.25	0	0	0	2812.86	670.89	12045.14	43509.8	91635.66	2.46	38.65	24171.29	60398.89	323378.93	1
-21165.12	16418.29	0	0	0	-1991.35	-7574.57	-1345.61	-219	57252.89	-4.92	-7.11	18859.19	71241.39	384799.78	1
-13733.31	18275.51	0	0	0	172.33	8350.08	2327.88	30440.74	81974.34	-10.48	1.28	18882.49	59240.08	310609.16	1
13656.74	27230.53	0	0	0	-3250.2	-8853.07	-9327.31	-15285.16	39038.15	-2.81	-24.08	12993.63	78033.27	445634.55	1
-28222.29	8213.45	0	0	0	-2752.85	-902.88	14546.18	66916.09	101790.83	-2	49.25	22676.07	54631.15	248157.69	1
4939.62	16647.5	0	0	0	-6493.98	6095.16	20558.01	27634.87	57349.44	2.51	-65.93	6007.68	57223.82	291197.15	1
-12010.73	35186.57	0	0	0	-142.78	1932.17	6165.21	14621.22	55387.73	2.17	86.97	23897.75	77288.69	374722.92	1
8339.22	26342.12	0	0	0	1637.9	-4004.49	-14133.55	-16080.74	39279.09	-7.19	-71.81	-3104.24	70506.12	424705.94	1
-20663.2	-391.81	0	0	0	1489.48	4133.32	17276.84	59185.27	92133.28	-5.47	120.41	27472.78	62068.04	338293.11	1
-7398.16	18430.59	0	0	0	2901.33	8082.16	10095.18	30964.99	74598.79	-5.56	111.93	26516.97	70281.53	355226.57	1
15818.76	14544.05	0	0	0	387.52	-9191.97	5166.83	27059.25	49338.52	-1.17	21.72	13310.37	42453.67	214341.75	1
-15081.83	2019.12	0	0	0	-721.51	7751.13	19226.08	58259.03	62518.6	0.8	73.71	14665.32	-3571.37	-28507.97	1
-605.74	35769.66	0	0	0	-2661.64	-4646.67	-3392.47	-14030.82	40613.84	-1.85	-23.2	12334.86	77009.73	439391.15	1
-1254.39	23717.67	0	0	0	694.03	-8461.85	7031.89	63640.21	104003.17	-1.69	42.81	22598.3	53437.79	246114.33	1
-10572.61	13219.17	0	0	0	5210.23	5090.8	4923.23	24089.33	66336.12	3.89	86.22	25602.62	73268.7	367124.45	1
-26359.18	-6411.09	0	0	0	2769.18	4185.63	-3000.37	45072.69	74750.48	0.69	171.7	29125.14	70054.26	349333.51	1
-8046.71	11171.58	0	0	0	-1782.28	-3442.43	12714.07	49634.52	95977.61	-0.58	-5.62	19396.49	51324.81	240946.65	1
25043.14	23288.04	0	0	0	4735.94	3725.82	21699.83	36074.47	61258.99	-3.82	-49.32	7096.69	53624.4	283122.28	1
-15495.66	18046.43	0	0	0	3046.81	7286.27	-3385.18	38376.35	87565.52	1.15	-1.72	19964.47	57535.03	308871.89	1
16856.79	19068.32	0	0	0	702.84	-1728.59	1713.4	25312.71	74193.78	-6.74	28.3	23218.92	66706.79	325992.99	1
9061.75	17747.39	0	0	0	2855.28	-3229.64	-9853.23	-16606.2	41497.68	-4.13	-42.3	8796.36	73739.57	410970.29	1
35483.27	41829.84	0	0	0	-1877.62	2243.82	-5171.73	-19405.3	38379.15	-5.41	-44.36	7706.88	76891.88	439603.69	1
-21270.18	12246.52	0	0	0	-1579.46	757.35	7127.49	32626.72	85242.3	1.77	-9.01	18650.2	56942.51	307759.32	1
-13879.42	6140.79	0	0	0	-1101.13	-4477.74	7321.08	22940.12	53561.2	-0.99	-85.09	1743.59	59009.96	292243.19	1
-11982.19	18191.7	0	0	0	-3404.82	-1842.3	4475.32	48569.09	86348.75	0.45	-20.12	16291.99	49545.06	236453.41	1
15519.5	47641	0	0	0	1032.83	-10369.83	-2733.2	3133.5	51054.2	-1.76	146.78	24589.17	79681.24	466775.25	1
-24707.81	46180.69	0	0	0	-646.3	2450.03	-1511.42	10073.04	53368.88	2.99	159.95	25058.21	79245.22	467089.65	1
-1263.92	23690.73	0	0	0	-4191.89	1540.97	5164.26	28520.41	70376.71	6.11	87.13	25212.96	71709.69	361273.72	1
6639	19999.85	0	0	0	-4278.85	8206.59	10919	57937.67	103981.53	4.41	33.38	24647.45	57215.53	259525.16	1
26951.07	47212.68	0	0	0	3752.48	1592.16	-1218.15	-18965.59	38436.12	-3.56	-33.7	12621.53	78218.28	447024.53	1
-17325.92	29938.03	0	0	0	-4812.68	1650.38	-2464.86	-8957.96	45857.72	15.94	0.71	13630.43	76240.69	399022.84	1
22284.3	17523.14	0	0	0	-1350.66	-676.48	7234.03	41491.52	82599.98	-1.86	-14.74	14243.05	54734.52	272794.83	1
-14305.79	17935.34	0	0	0	-717.94	-9853.41	15052.78	74838.25	104731.38	2.37	52.7	24357.31	55304.05	249722.93	1
27354.81	25483.13	0	0	0	564.26	-6148.38	5762.25	47705.11	82498.7	-1.68	149.53	28260.1	66666.51	343782.55	1
21528.57	25468.13	0	0	0	-625.06	-3072.91	3695.42	20923.92	67459.1	-4.01	38.28	23446.45	70849.76	366672.41	1
-20223.02	18519.34	0	0	0	264.62	6586.17	-2424.83	29090.46	78087.07	6.22	-8.46	16720.72	59432.46	309018.61	1
11885.02	-4912.18	0	0	0	2923.55	5458.87	4451.28	27327.98	52938.87	-1.94	24.62	13885.86	41604.6	216581.89	1
-13842.67	20318.71	0	0	0	824.52	5701.21	6653.9	49833.27	91733.52	1.29	-5.71	18960.2	50702.19	238756.41	1
-6739.43	20997.08	0	0	0	31.34	3131.87	-112.76	38092.44	70005.76	-2.8	-43.31	9138.25	54743.97	281038.83	1
14349.18	30517.45	0	0	0	-691.61	-2196.23	8328.76	-6212.07	44426.36	1.2	-93.82	-3160.94	66359	418977.71	1
22953.18	35019.77	0	0	0	3167.09	4933.44	10192.04	-5057.04	45849.64	-0.6	13.96	15577.15	78232.15	400146.74	1
1723.1	34386.03	0	0	0	-3927.05	6669.13	10531.41	13416.32	54112.4	4.13	75.05	24145.74	77705.97	375479.32	1
-30686.08	60302.46	0	0	0	4194.29	-3359.72	-21225.44	-25006.08	37233.83	1.92	-59.9	11339.53	78508.11	451413.45	1
14148.9	45127.65	0	0	0	2016.36	4643.14	-1254.21	-16929.11	40131.8	-1.3	-18.19	13294.77	79605.85	447781.39	1
-416.78	12294.31	0	0	0	1414.57	11513.26	22983.37	33396.92	59270.41	2.09	-64.28	4658.43	56289.89	287500.15	1
-336.23	15131	0	0	0	3445.59	1238.51	-2610.61	18262.17	69556.25	-1.11	8.04	19397.1	65713.56	319956.67	1
-20466.29	28994.46	0	0	0	2604.56	-2865.98	1388.5	-11351.31	41255.47	6.35	-104.93	-5633.39	68726.9	422254.39	1
-17839.97	39331.52	0	0	0	1974.94	-175.22	-9632.79	-17383.73	38405.9	3.29	-74.99	7142.21	74723.21	435951.63	1
-16003.87	29755.45	0	0	0	545.31	4053.65	7113.93	56231.03	78678.35	0.59	121.68	28872.25	67067.95	344232.77	1
19941.15	20251.82	0	0	0	-433.01	-5538.91	-10119.78	-11630.27	47427.31	-4.41	-18.3	12981.15	73572.97	399529.58	1
-9975.23	-28001.27	0	0	0	-1697.13	-3219.42	-24891.37	-24933.19	37629.17	1.97	-86.54	-3292.43	71501.4	431032.78	1
5725.44	23720.41	0	0	0	-1324.97	-78.29	5797.5	70807.99	101093.91	-0.51	80.06	24717.99	57702.98	252177.45	1
-11134.55	17870.94	0	0	0	-1472.24	6169.49	1574.08	15795.29	65641.36	-0.56	3.3	21917.12	67615.93	321344.38	1
21077.48	17020.95	0	0	0	-729.02	-10789.12	3715.32	28135.18	78344.12	-1.19	56.51	24535.67	66243.91	327991.22	1
-25228.53	13209.07	0	0	0	-3391.98	-10482.46	6326.56	36211.29	74330.51	-0.99	-37.31	13388.87	52640.56	277200.63	1
14896.33	16259.05	0	0	0	-3344.62	2052.5	-828.02	13194.71	65958.12	-1.74	-5.94	17040.31	65200.51	314793.78	1
15324.81	18136.45	0	0	0	-3791.76	5784.04	6419.25	30419.31	73962.57	-2.96	97.84	28211.83	70393.58	356235.62	1
-31007.57	-6847.23	0	0	0	-2430.97	-4723.6	3638.67	-9844.73	42591.26	-1.71	4.03	18086.54	77889.58	446317.45	1
21862.54	15123.52	0	0	0	2981.22	-8733.45	6468.67	51111.1	101886.16	3.47	3.77	20785.65	51807.6	244190.48	1
-27.76	24661.6	0	0	0	-2904.25	-4780.82	13870.18	25800.27	56994.11	6.4	-52.35	4969.15	58140.4	294017.7	1
20599.11	55980.93	0	0	0	1036.29	-8570.53	-19900.02	-4887.55	46002.27	1.02	98.07	20559.87	80250.27	461564.84	1
19883.15	13972.05	0	0	0	-686.7	3873.22	1810.57	20384.08	71035.26	1.19	0.45	18341.44	64220.76	316820.58	1
11585.03	24355.44	0	0	0	3249.38	-4043.21	-395.71	2172.34	54601.51	3.72	5.49	16018.28	72614.75	385990.73	1
-15842.11	19668.79	0	0	0	3765.32	6405.98	9324.15	57351.6	108807.95	0.95	28.18	24902.93	56178.18	256710.59	1
-20865.97	33591.26	0	0	0	-2863.17	7994.26	-6981.11	-4030.46	42045.94	2.31	-93.18	-2841.16	66219.22	421088.17	1
8784.66	33476	0	0	0	-792.98	-1853.31	14211.24	-13098.64	44726.79	3.58	-9.79	15284.11	78166.83	401671.97	1
7990.02	18270.11	0	0	0	-2698.62	12248.81	3087.81	33250.47	77810.46	2.68	73.53	25365.85	68079.98	333013.64	1
19419.01	-20151.94	0	0	0	995.51	-5693.52	4792.02	25718.62	61455.49	0.21	251.48	28159.35	76972.76	363730.08	1
2214.63	16218.82	0	0	0	559.9	-801.46	11128.92	33240.73	85299.34	-2.69	12.3	21396.36	60550.15	317705.31	1
20642.58	30416.44	0	0	0	3017.46	10780.02	13330.5	-6758.99	45272.39	-5.63	12.26	14369.72	76927.6	399336.9	1
16828.81	16981.62	0	0	0	1522.57	-355.46	23118.01	35127.99	59011.9	-1.15	-61.26	-15479.23	54253.99	284910.04	1
10631.18	18900.54	0	0	0	-840.52	3938.36	16448.57	56392.58	108054.24	-8.08	27.32	22176.79	54681.06	257809.94	1
-6600.48	19784.95	0	0	0	3040.44	-13176.92	1108.65	46056.98	72991.01	2.14	215.46	29308.54	71163.6	351396.56	1
34007.21	35247.8	0	0	0	438.52	-6580.8	13684.94	51098.83	72420.13	1.12	212.2	28445.57	68528.77	346386.45	1
21995.77	11493.77	0	0	0	-2105.26	-2959.2	7203.38	49393.48	96490.29	-5.25	-2.31	20120.94	53980.49	264088.46	1
-9150.58	-33467.46	0	0	0	3123.69	-7360.36	-12971.8	-13203.78	42248.32	-2.36	22.24	17942.08	79239.3	452832.2	1
-20077.41	13933.12	0	0	0	2592.81	8336.72	-13352.32	6805.58	56796	4.45	-14.23	13804.68	68285.85	386087.86	1
-18587.92	28921.77	0	0	0	-6507.86	3444.05	2018.53	20029.9	63464.35	-2.14	80.07	25185.61	74357.44	369901.77	1
-27507.87	22249.31	0	0	0	-3822.97	1005.29	18572.12	36069.14	69938.1	-3.5	-0.07	14922.83	45533.34	227148.8	1
-877.41	24612.87	0	0	0	-2972.96	-7084.25	-9768.05	-9743.47	48923.6	-2.32	-22.2	12008.86	71566.66	397635.66	1
12028.47	15304.6	0	0	0	-4140.96	10221.57	4667.9	42267.4	78591.55	1.89	-25.6	12717.39	51286.11	273687.52	1
19000.92	11985.3	0	0	0	-4534.23	-7516.55	1650.87	-7682.09	43401.81	2.71	-12.36	13140.06	76774.86	403237.86	1
-1742.76	27327.09	0	0	0	-2874.58	1930.34	11669.16	8005.25	56978.8	2.63	47.14	22666.09	75209.16	376527.22	1
-10443.21	29725.77	0	0	0	2621.32	14408.16	3916.84	-5852.05	48074.04	-5.92	3.32	16379.53	76363	395230.43	1
-14433.06	18170.66	0	0	0	-2923.52	2074.31	1061.29	29590.05	81240.2	4.56	-0.46	18937.05	59556.85	310992.34	1
-33433.4	-41366.45	0	0	0	2598.12	-1758.26	-18440.72	-17819.32	40417.71	-0.17	8.33	15086.43	79821.25	453575.56	1
26733.21	-11311.18	0	0	0	-1277.47	685.61	-8084.19	-5756.86	45125.14	-1.84	21.37	14286.63	78613.44	449602.52	1
618.35	10691.44	0	0	0	-1050.38	7441.09	4133.11	44919.29	89624.3	-2.09	-7.81	18737.34	53734.73	268077.81	1
10745.74	33815.53	0	0	0	3208.95	5610.4	8826.36	13945.78	58598.12	5.32	102	25058.86	76960.94	372053.29	1
-10781.43	26728.91	0	0	0	-2636.86	-9566.72	-5619.53	-15923.11	43506.26	3.82	-40.19	10145.05	73967.35	406912.07	1
-14713.39	16243.51	0	0	0	-3218.67	665.11	12015.21	22377.86	70799.77	-1.76	35.56	21625.61	67697.76	325608.47	1
-1812.79	13078.91	0	0	0	2171.55	10384.22	7412.37	32747.53	79723.12	-3.25	-14.73	15841.2	57216.93	305909.5	1
11573.33	28012.41	0	0	0	-4108.74	409.7	1553.26	23555.58	60375.41	-2.06	129.84	25374.59	75946.41	370349.33	1
-14677.42	18633.77	0	0	0	-2056.78	-289.78	-5368.49	41681.53	82895.72	-1.66	-15.47	15942.84	54942.76	273805.8	1
-23897.03	33223.95	0	0	0	6381.02	-1627.17	-10252.78	38072.7	72478.59	2.97	172.75	29079.29	72149.21	354411.85	1
-91.68	39819.25	0	0	0	198.25	2899.18	1963.62	9311.63	52489.9	-2.89	101.27	23936.74	78054.55	462749.25	1
-18752.48	14680.3	0	0	0	1100.19	6071.46	-11639.91	-920.85	55993.37	-6.69	-13.22	15294.88	69445.44	385848.6	1
22462.04	34800.01	0	0	0	3048.96	1851.79	-5495.13	-18366.86	39467.78	-3.05	-38.49	9375.64	75877.86	437101.57	1
-23063.47	32277.24	0	0	0	1805.17	-895.93	1965.27	33214.63	69603.63	3.65	135.41	26680.11	73012.97	358076	1
14715.83	18391.8	0	0	0	1192.32	3085.84	-4404.61	-10862.88	41022.03	-5.56	-79.73	-4581.38	68812.47	422404.83	1
-23726.21	-3776.87	0	0	0	-3595.08	1248.44	9705.96	-18506.68	38492.35	0.15	-61.04	8362.38	76343.42	436968.1	1
21850.21	-7069.11	0	0	0	3351.32	11319.16	14301.09	59478.59	102513.66	0.26	24.14	22015.89	51881.76	243424.85	1
292.11	20838.96	0	0	0	3634.7	-443.87	-5253.34	8552.18	61214.93	0.89	14.04	16643.71	68777.05	381714.19	1
-10858.43	14672.86	0	0	0	-1106.43	-1077.39	7364.07	30058.04	71887.18	5.33	-46.4	11327.9	57282.45	297995.6	1
-31977.26	31502.14	0	0	0	2604.31	11211.44	21159.93	31694.04	53677.8	1.1	-27.08	10786.87	46290.94	218004.3	1
33531.47	43760.14	0	0	0	1311.83	13611.81	-2946.93	14262.5	55891.59	8.72	159.48	26080.49	78661.77	467695.52	1
-13670.7	33686.95	0	0	0	1816.43	-1649.49	-21.23	27298.24	64058.82	2.3	190.46	26994.29	74962.74	364671.04	1
21731.73	24523.44	0	0	0	2369.83	9501.12	9117.62	47627.21	96847.35	1.24	4.69	20248.45	50704.41	239677.35	1
-13774.25	34279.07	0	0	0	-2153.16	-3997.49	-848.34	32148.04	67270.55	-2.13	181.67	27716.1	74471.92	360554.07	1
18473.82	17299.54	0	0	0	-1622.08	-2538.33	-1644.08	19145.04	68339.88	-5.54	3.83	18914.75	66476.71	320201.18	1
20139.18	16780.29	0	0	0	-2602.91	-1166.62	-2891.73	19372.86	68607.81	-6.96	-21.3	15849.26	61767.67	310855.57	1
23152.62	2147.38	0	0	0	-2054.62	711.45	5593.16	55877.61	104685.1	-2.17	10.4	21310.01	52640.94	245657.89	1
26313.04	38313.75	0	0	0	-511.7	7905.74	5386.89	25748.43	62183.83	-2.26	192.56	28335.78	76883.89	363633.61	1
-2332.14	18476.86	0	0	0	192.91	-4500.91	6971.83	32052.2	79116.13	-3.92	83.12	24859.56	66797.05	329712.64	1
-11975.58	32701.63	0	0	0	-2689.07	1819.6	9757.44	-7616.32	46669.19	-4.63	4.8	16535.67	77176.5	398110.03	1
-733.5	18304.01	0	0	0	6337.54	7492.07	560.57	4255.32	49514.19	5.03	-84.1	3667.6	64780.05	299140.82	1
21691.54	17316.31	0	0	0	1811.35	-4095.29	-8118.96	-4911.23	51832.46	-4.05	-12.61	13281.21	68685.98	390693.01	1
-14412.17	10616.99	0	0	0	3001.52	-3944.84	-6158.74	26504.18	68916.81	-4.49	-27.6	12798.68	59085.96	304026	1
44567.04	57017.4	0	0	0	-1651.63	-11800.44	-17771.19	-17112.46	38541.44	-1.56	-154.33	-19015.39	69595.64	429379.82	1
-7430.32	20046.32	0	0	0	1078.48	2716.96	13491.84	57425.96	100847.87	-4.07	32.65	25193.2	58622.05	260381.51	1
28403.21	31236.43	0	0	0	3043.94	11489.37	16624.22	62024.06	77212.52	1.79	233.94	27283.19	65376.77	342315.42	1
-21020.21	9472.16	0	0	0	346.77	4400.08	17669.75	37428.36	63785.57	-1.36	-51.66	8179.56	54425.87	282165.7	1
4484.56	-12437.36	0	0	0	-3018.25	3328.14	-379.51	26418.26	63387.76	0.15	207.6	28334.65	76167.05	362544.61	1
-14342.6	20622.44	0	0	0	-2524.88	-12703.02	-3581.14	24645.36	63704.2	4.69	-45.08	8228.93	59120.15	300392.18	1
-11976.92	18803.78	0	0	0	-960.51	4060	14920.41	55810.61	106163.82	-3.98	12	21223.44	54767.23	259166.39	1
-17313.71	20288.26	0	0	0	-488.14	6246.12	11997.9	59078.74	108089.43	-0.54	19.47	22520.15	55520.81	257957.87	1
-8137.08	12232.98	0	0	0	-1915.05	-3286.4	-2471.38	33328.79	82665.43	-8.03	23.09	23002.59	63572.75	323922.72	1
7676.05	12962.4	0	0	0	-3316.33	-4694.37	8282.57	25877.32	74681.25	1.4	61.04	24421.84	68454.17	330951.26	1
195.46	16595.98	0	0	0	1650.6	-7108.93	10416.32	72416.51	97707.92	3.82	72.01	26527.27	59254.7	253573.15	1
3388.83	40212.75	0	0	0	3676.77	3518.58	-2206.04	-21458.43	39146.16	6.75	-22.79	12028.54	77354.39	441772.17	1
10868.19	22502.24	0	0	0	-1278.99	-17596.65	-13691.64	8571.98	55200.54	-6.5	-23.97	13541.76	68369.51	387479.22	1
-16888.45	13015.36	0	0	0	-5493.05	1216.88	4469.7	38509.07	82084.31	0.09	-26.94	14538.45	53093.64	273335.35	1
19115.1	6734.06	0	0	0	2041.39	5536	24051.03	56778.68	79852.99	6.2	160.96	27359.56	65802.66	342811.34	1
-23728.6	6829.17	0	0	0	1096.62	-6734.76	9765.97	42884.91	82820.17	-2.18	-21.54	14595.11	50741.08	270561.64	1
-16713.65	1977.21	0	0	0	1884.44	9917.83	9967.16	54192.58	88526.47	1.97	109.06	26678.42	64395.55	339286.01	1
25790.92	-26873.81	0	0	0	-3952.73	-1454.62	7641.16	40041.37	67773.49	1.13	170.21	28413.31	71596.71	351189.93	1
16347.93	19066.62	0	0	0	-3514.48	-5768.33	-8049.93	833.52	56316.51	7.41	-8.54	15674.33	70754.44	385337.6	1
-32055.67	-11198.3	0	0	0	5207.07	7582.74	21989.77	24233.8	52191.94	1.09	-109.15	571.64	57847.34	285863.2	1
21525.89	26194.8	0	0	0	2392.53	-6962.29	3875.75	28093.71	57019.69	2.46	9.51	13628.01	43524.83	219200.47	1
-13587.24	27522.24	0	0	0	7651.4	12704.06	19454.9	64463.07	80201.58	-0.72	74.79	23587.21	59784.65	338147.38	1
5814.71	17568.28	0	0	0	-174.94	-6408.69	2131.98	46542.04	92318.17	-9.74	-1.42	18361.2	50331.01	237804.65	1
-14556.53	30053.44	0	0	0	-201.14	5950.9	-770.97	36001.9	72134.45	7.85	133.21	27413.01	72034.7	356791.59	1
-17075.83	31183.3	0	0	0	2593.52	6939.67	-20951.02	-73332.13	-108231.42	5.17	27.21	-4564.91	-30110.73	-151689.46	2
23262.78	-32310.27	0	0	0	-1870.8	-12500.25	-19046.66	-57651.29	-93265.99	-2.01	38.19	-2447.34	-26239.26	-141001.49	2
