labels,s11,s12,s21,s22,s31,s32,s41,s42,s51,s52,sn11,sn12,sn21,sn22,sn31,sn32,sn41,sn42,sn51,sn52,ts11,ts12,ts21,ts22,ts31,ts32,ts41,ts42,ts51,ts52
4,-1.84115582415871,-0.432845430572067,-3.23444731278302,-0.583471664702642,-32.4407018244429,-0.497539669512353,-23.869058147468,28.8425646172706,-29.7343072958772,20.3044037821963,0.0159155930562362,-0.402837098092547,2.69335237630661,-0.829345336681475,4.959534931592,1.65720637255715,10.4955298249352,2.71098114657071,79.022148235406,30.8775872627724,-5.78507065348799e-05,0.000133222292241053,0.130725334992695,0.0163916817465466,0.663987907537461,0.1902456049415,0.560999810906017,0.10983743351683,9.47269527068674,11.8602112138824
4,-1.39657630274074,1.15460508812859,-2.4582032436404,1.95209060929937,-15.6339388924175,21.4782571125561,-15.1979001676264,25.8472817184208,-22.3194945046602,18.8017624312534,0.153087305507294,-0.3008282953693,0.85965692929024,-1.36016683494111,2.00597836047094,-2.02430472162116,3.7996621753153,-0.129007013328137,6.96235439657797,-0.00145585675783875,-0.000211400149271331,0.00021673859866226,0.0825444317374869,-0.337994722591693,0.559612424349825,-0.158745073813181,0.56949093352443,0.108616021442094,23.2451131909607,10.4690631266686
2,0.479455201276994,1.60035619576411,0.69711223272579,3.0101104477125,3.28281111265201,18.9853087117833,-24.8031800194282,2.57355075287109,-22.0516140299921,12.9549915881186,0.267400609596572,-0.43915004885517,2.06532180946654,-0.988181302147179,2.78117927362603,-1.61552406548237,4.45173637708264,-1.93704942581013,6.86751896470121,-2.05864085214828,-0.00114892013486738,-0.000252092983418211,0.314195895593614,0.155393825020764,0.604911571248343,0.0502705090947803,0.617853413901674,-0.118992391631903,22.3474933681589,-5.31436718535663
4,-1.21581071553745,1.50530022041614,-2.00627118250993,2.63878236390079,-7.14844075266202,21.3246702747469,-18.3363332132056,23.2675494693717,-27.1065098305826,12.7544994853322,0.0873195154511096,-0.137815751298006,0.795220110172996,-0.830167707621064,-1.00719992925913,-2.54287100074924,1.03577980547525,-3.67754361258356,1.19230913981322,-5.95093710623592,0.000205723527394891,-0.000849985486142666,0.0416846888927815,-0.0361602493855438,0.556659063228746,-0.0342140961121032,0.610231466698092,0.0533094987702394,17.7424836690047,19.4612293530696
6,-3.03991125825851,-0.362916940497926,-13.1931867225995,-0.447009888670544,-25.9378024464083,2.04043284416252,-28.5043475576604,19.7360097403514,24.1995862311111,25.6968779637493,0.351547004005096,0.427096247195939,0.641766699847887,0.689080039368092,0.23157367691534,0.184910663491063,-0.837803792620834,0.838456104645327,-0.292609439445784,2.60145949524721,-0.000270523384636698,2.22060858339111e-05,-0.642946230527694,0.180827858952166,-0.64769162862035,0.19987712493902,-0.517193695729546,0.202296585493307,-15.290572403362,5.49364492690211
6,-1.14133317860269,0.557348477759662,-1.87642253716445,0.896427731150331,-53.8625970823896,1.65056937382339,-29.246662838109,14.6402033587306,28.736859981936,17.0640515114794,-0.0661761088099306,0.117832865013005,0.110390641286894,1.98121245190064,-0.320912262763189,3.36373553021844,0.353207156780672,6.56656023852844,-1.3341564934926,10.6252119514451,0.000204250771017249,0.000185577906690182,-0.13944364924766,0.310421655267863,-0.802646663001386,0.482553888926887,-0.269574972892465,0.164662021982944,-27.700360931917,12.8839536491213
2,-1.4373758695061,-1.14236731033267,-2.34564945239095,-1.79722717955618,-34.7765088838301,-8.91810986903942,-31.3665623685074,-2.40269905048864,-31.9020523250944,-2.30283548902142,0.0762832411352451,-0.801228010652485,-0.26411498430014,-1.68819133619554,-0.965753534488642,-1.62758700040368,-1.7851380582343,-3.67273695229315,-3.47399434408375,-5.93853424185054,-0.000423565627240932,9.52220279749069e-05,0.582121225706112,-0.0208120118714479,0.652281143248517,-0.160149061883722,0.261593910820623,-0.161483510205563,17.5792177250493,-5.33824136047142
4,1.4472648531406,4.30138376945098,2.29192155611943,21.5237300391384,22.0689320878765,25.430576286895,11.5897578525333,26.1160678719954,-27.6087454950915,15.421254502991,0.155699687863615,0.253733293783839,0.528257324305921,-0.229366120127354,-0.385613715545871,-1.94473264428293,-0.736736253001198,-4.99308747032923,1.05430790648862,-6.67622617086065,-0.000316550545154332,-0.000389324116683108,0.239806638934302,0.133792965392754,0.531009904945229,0.0652485783781466,0.557882172828859,0.0841565073661801,19.2038341848356,17.1687653719138
3,0.497820718304755,-1.46295594064831,0.824572809674063,-2.24232946777592,9.12171416200971,-13.7043987566663,23.5054494297184,-6.34903574923209,6.9658254284607,-15.866273167076,0.727288929642528,0.101434159206836,1.35991185621374,-0.687132037457343,3.84522049226982,-1.64140503804188,5.89280613861461,-3.77076006828991,10.018976020355,-4.85655563591557,0.000632833123230461,0.000239344794283822,0.0147137789937708,-0.139873581834298,-0.109864970455857,-0.00164378305129039,0.0466190195246672,-0.0671204524003936,0.944896000554171,-10.8005841490282
4,1.17022428152354,-2.81791320227092,1.83610240043204,-6.95493303764634,19.275124538993,-14.8757611315714,-6.45352165207821,5.59239656711062,-13.4490151949454,8.67657548917528,0.232134072210219,-0.321808628887153,-1.10923137921223,1.51363181042156,0.620157584192012,4.09173119751152,0.83248159445592,5.02435688014566,2.93222025382292,9.24416176133264,0.000531094268730738,-0.00122903196723673,0.299834441626764,0.234512825928392,0.24595843776374,0.0741640148114477,0.644480797419278,0.383027089444913,18.7012204700834,10.24944369014
4,-0.939170781951176,-1.31370595091316,-1.44695027989752,-2.12398131438107,-5.91246163621842,-11.5259847755557,-6.81151254871359,3.14900451668672,-7.63495762196768,-5.57402108795678,-0.299599472509365,0.060981032325911,-0.739854679017573,-0.499137260228027,-1.38041394644888,-1.07546596760379,-2.36290197240891,-4.23184407170378,-4.42664592547961,-5.93931833901196,-0.0049305292286124,-0.00198713938046723,0.905693492764242,2.43505010000499,0.492719096861787,0.0770953073097033,0.315626286794404,1.04583573031941,13.0178433983093,5.25637884327749
3,8.86549203695263,-1.44754962333767,24.5345920339169,-2.10863009048811,25.8167990630375,-7.77701081186234,17.9401104269786,6.94053994248781,6.82814800271264,24.4474425583872,-0.67849369837219,0.20645426065337,-0.952113513080563,1.39739745644954,-0.177089726421331,3.79365509050083,1.65067639681672,6.56932599973837,1.84462346050826,9.58578215005323,8.55651964367078e-05,-0.000958787055568015,-0.0828656423599607,0.148746747091578,-0.174237154246667,0.152205738736489,-0.0875904023351481,0.0311638209886109,-0.282689534142006,2.42924615540662
7,0.266203413459133,-3.15842298569914,0.486732283223019,-27.036903321858,9.31604136755571,-6.55471075866873,4.219427366161,8.39761894519692,0.114497370363517,5.62927260976078,-0.334313881867971,0.47060029018024,-0.176956977449458,0.30132683314217,-1.57660583528387,0.865538353092634,-3.44868421305744,0.196629044869081,-5.50700006058079,1.09876320799872,-0.000351327517979935,-0.000271012836990043,-2.52636753585182,1.0892843541409,-0.256865310940391,0.249529954718425,0.251572225063922,0.000678382669884106,-1.77176181000291,16.7040743078658
4,-1.91368072570743,-3.18305886950474,-3.07250876279221,-8.4318874082126,-14.6962044733629,-21.8193797044875,-8.06904513241292,-29.3875226114209,-19.5723262436416,-18.369033091507,-0.186815433177382,-0.0813861171182041,0.287150334641201,0.60039669294764,1.91526359249622,1.81274954835478,6.71804766357469,-0.391140556542353,10.9941712137566,-1.40259725298202,-6.73267793955493e-05,0.000261924190092067,-0.0428981122603348,-0.0192106407631064,0.575016322795674,-0.131677972773602,0.561144821580979,-0.224118262065475,13.1564956302594,2.70739782298921
6,-3.25807000538418,5.19415551571633,-5.63252471437183,22.0447589783193,-12.1966982229057,23.0863092419126,13.4764024971415,25.0773849571969,19.8230877403107,16.7890386310819,0.203290777077316,0.124006991337793,0.343407407561971,-0.45306870183071,0.939771925056037,-2.27002638583482,2.49043448000361,-5.497823289786,3.41779005477101,-8.10088283303611,0.000658130547617423,-0.000446293105651337,-0.13955477127073,0.138672776755761,-0.653119430098884,0.190275165820621,-0.264191314430525,0.0363235366683906,-26.466182317708,0.515625410206166
6,0.19377822047588,0.12702201099539,0.295678792208319,0.209561096772534,2.00722070510443,2.27846455579394,-35.2308704284691,3.67496026933981,13.6094659646463,36.2074675911563,0.214725082128311,0.13506081035672,0.0820713173200217,-2.69873466905835,0.327530615390235,-4.59470103028117,-1.59092957844613,-8.19627362642584,-3.38678120364664,-15.1751282292928,-0.000146467809045271,0.000244971321885595,-0.61795227138041,-0.0822278005233576,-0.724239343465531,0.21043275015926,-0.531485822894241,0.247928585316177,-20.8099536649369,6.14776544846133
4,-0.805902590910063,-2.02848980590189,-1.19785121723188,-3.54785696079034,-4.93527370205428,-18.5618407159834,-25.294772630119,-2.55690596458163,-24.3249639908364,-11.5272938466313,0.0313579956418181,-0.122403498652721,-1.73402859540061,-0.25489733156388,-1.6883964961123,1.54356738056067,-1.40027664650917,1.97601184331985,-2.00827107054226,3.88692250640517,0.00128653213758492,0.000298891042497807,0.0082290891920177,-0.0384630888219493,0.575705374249136,0.0247227947920602,0.613104018070113,-0.415222653964469,13.5397956295169,6.16389905617366
4,-3.68867479326851,2.35012588874024,-36.7361828292691,4.19107243282512,-29.8734344298068,12.9457446243617,-33.2860716343626,18.5859877438126,-32.5549187438733,21.5558797271886,-0.447458591086514,-0.328347282629872,-0.523809141080004,-1.77364418468408,-0.88530774209855,-0.0566633378701893,-2.99048038664911,-2.82778866065801,-4.0306348080229,-2.69689587904099,-0.000119644420888109,0.000198017908415943,0.0941533550196024,0.035800544978938,0.652461905291012,0.115404775362062,0.567676007946917,0.00607489173507744,21.9598614390149,4.88257563912132
3,-0.941977400437815,-2.05719564945162,-1.41843520953994,-3.40793396403163,-5.1837137883026,-31.8433163133206,9.78071992678722,-26.3210960932755,13.7245687306067,-21.8445091738376,0.150966992833619,0.139199914505434,-1.04617339058655,1.15471626682846,-0.224386772264284,0.61157139331765,-0.465892834078571,0.804510860933147,-1.58964002004559,1.16827302265642,0.000406203801656493,0.000130933952637079,-0.0506678020596389,0.0431536574019172,-0.0917759008701345,0.231298732558803,0.0337033746579053,0.100730287614524,-5.59122606353759,4.22569416618407
2,-4.36097445973448,4.09426644453742,-11.113640525995,10.4681941610271,-4.24880436370523,53.3890254312046,-10.2187625041037,37.5607978890424,-30.3211763378735,23.0017827159299,0.0125211089326302,0.233346773943664,-2.80441884582101,0.834086623766267,-4.87987407027164,2.37335390985555,-6.60953541446051,4.63809431409433,-10.8280298612161,7.39119958787512,-0.00068594474951092,0.000401793905552686,0.0700094167336441,-0.0426873913099724,0.850969019252556,0.0630882144718897,0.950130782391457,-0.10868873659367,16.2394423584933,-6.682725114421
3,1.51706611987946,-0.641181706296093,2.69966640049037,-1.00619586657005,26.603794960269,-7.50802467704519,29.2936366405731,-6.83977623488552,15.2195088347535,33.1444124024276,0.0417211702484835,0.523270203871299,0.107042655456135,0.690513369946739,1.13388049371052,-0.509724524884187,0.694454814574166,0.41822379478055,2.19623488145848,2.36090448161369,-0.000237607912210839,1.67423615513853e-05,-0.242086138827739,0.178913102756315,-0.291920620180138,0.363920767751115,-0.119654495938686,0.218040265749164,0.864033108581058,-2.21096284430626
7,7.00933842668536,-1.6293019083647,25.7062564344766,-2.41315704981641,27.670251396259,-11.8277525295967,26.7993360499386,-6.09438221405531,14.3283996291742,-16.2411738361414,0.100622457673805,-0.310922320851812,-0.532156837619417,0.105827801643606,-1.86841471911536,-1.65454822961038,-2.76761229804171,1.44103311670144,-5.65197516334149,2.72430304624765,0.000357682291922947,-0.000476005167244401,-0.0594324707688629,0.258679494339172,-0.0754296653157054,0.29893398015091,0.0396853310845161,0.183907933365034,2.93469167473544,24.1052851514885
4,1.60923475434887,3.37265239908848,2.59810317309578,26.516211883324,38.9625167668718,9.19512231633824,20.0140504437634,-5.70672422543554,-3.4836453089414,-14.9117344689083,-0.0773858707115393,-0.118661666630377,-0.592181602254305,0.26509662237265,-2.06482623604335,1.69729496640834,-2.52236665324552,3.94005037480422,-1.98851249743301,7.21188934034607,0.00107279843325733,-0.00130512688889435,0.129504681481331,-0.820678141106025,0.528267938550381,0.0851270608818647,0.490051580937077,0.0977552674044716,14.093462879269,14.2746603632613
6,-0.649763099820514,-1.1322151086594,-0.990660878651503,-1.74043462607202,-3.09553240910915,-9.67552400847385,8.41844255152339,-0.357634304610517,8.72085969823245,-1.45595235668906,-0.0995809484003006,-0.0317244793281605,-0.860554235281442,-0.120723267326468,0.634015038588095,1.79024101238375,0.541540547147825,2.32643887872103,0.90636478963148,2.98685086746229,0.000286838251919803,-0.000368245861138943,-0.0546605596258609,0.115978848281546,-0.786776528817198,0.190529458103708,-0.465985845521891,0.129857423571984,-22.7235775060069,7.70477216188679
7,3.81345774739017,0.000109832580604471,20.4239000522524,0.0741339725897986,25.8513362521564,-2.7872096116546,28.5713288295178,9.49512326497645,25.0249648271453,16.0988057622576,-0.182609961312385,-0.0803592722067958,0.276754098419381,-2.79385000850071,2.01388618157585,-4.29108200232424,0.69763680325624,-9.83789455191117,-10.3291862881835,-17.2354638752195,0.000159483738431467,9.06655674593796e-05,-0.397986801835336,0.367612047768909,-0.980404777430386,0.189785364211297,-0.283808155045681,0.20746760578351,-2.2000745397064,25.5092507406564
6,0.555151857215679,1.51485457047418,0.838255775066056,2.40254891532598,8.07102115732384,-22.6638483872641,13.1517860303442,-24.6210921547356,20.9950963115013,-18.6127136409944,0.348656375406638,0.30168597000333,1.24114108308327,1.53773941259773,0.331090058166441,0.921733049022956,1.39844909500155,0.266239544827142,3.14050726902856,-0.713855400292306,0.000575843184435351,0.000349011005040066,-0.172150936802765,-0.265693913505934,-0.837070869156408,0.261518781967291,-0.594772370312958,0.137190734322225,-28.2785442173418,3.25744298204497
3,-9.59043919037999,0.620237938336504,-23.7121453950391,1.04168863444682,-25.3088576973786,24.447919004302,-20.3217806233128,26.6626957064201,5.09136549570065,33.7273942911925,-0.144425184757677,-0.0854364262544723,0.152694243541145,-0.444451750587312,0.418053370416936,-0.625560446622344,3.11467084825671,-0.34873870216743,4.35619019140242,-0.559759808622062,8.45461573914632e-05,0.000377183905303582,0.185212364995462,-0.27722218110211,-0.0751084183702552,0.128001326508123,-0.0398640645530384,0.0588126928319024,-2.39279607688247,-4.053591967003
1,-0.261577430352917,-1.2999022847485,-0.359330172907657,-2.08531069458172,-6.33250782622574,-13.6017244258531,-7.83042685286483,-14.9668990048503,6.39745722972654,-17.7748468515351,-0.0469644832630054,0.197601677472478,1.07485629154514,-0.0072249094642034,1.54941712866016,-0.32424444283594,-0.245153236619333,-4.89497005118123,-0.613028024272248,-7.45717645066741,6.62833411476933e-05,0.000232476026470054,-0.30538777035477,-0.132405057526373,0.00766429193787208,-0.582528491093734,0.133144511278392,-0.630180086744679,4.85388117247748,-28.4572101670609
4,0.197115470056811,-8.30797537556485,0.374395899857088,-24.7331778220374,10.4565025736999,-19.564470058827,4.64773426760538,-3.1195509129028,-9.401327622371,8.55184114021349,0.250523668141537,0.0668078741744333,-0.308518671007305,-1.23119645079468,0.299970938700718,-4.66278322745065,0.444881940328548,-8.55385395765164,0.73459639452292,-12.5921350549242,-0.001899878308911,0.00110674194268482,0.263634215965129,0.0560254199481741,0.341986620252797,0.168151454763745,1.18430952792299,0.141220343608443,7.77628867124735,6.14314381853304
1,1.27341562422767,-1.73464688558573,2.20263544273107,-3.04822635204792,36.0634634375246,-12.8935783612135,19.9884243544613,-10.4219109299115,4.71454282416436,-23.4529768772783,-0.0167876378006241,-0.217452841788743,0.268592433765888,-1.80417332293177,0.212344002950316,-3.74301632219572,4.17412132772708,-5.9805252609195,7.40245844718323,-11.5159306793197,0.000508349886137988,0.00137892349096927,-0.0283114352191366,-0.0536028305922576,0.259364968259309,-0.707391392466687,0.201826910298517,-0.636956124347309,5.01237912447213,-21.8500017360878
6,-0.330827530542769,1.43212385118427,-0.497836126972657,2.51430098028052,-2.13082467979472,26.1626177953591,0.168947809521985,37.7807804408421,18.7697593502574,30.0404230823442,-0.729937141029827,0.0624503779079778,-0.789829532016738,1.01677051802249,-1.44347338931786,2.63462068030644,-5.41275164711148,5.7357435842726,-7.83144713502067,9.48465700384717,0.000333050233031868,0.000355703064678937,-0.475302303515054,0.123354495506892,-0.651792101029587,0.294045787466406,-0.589881429642551,0.248683077034226,-26.9600434022716,10.9011287570813
5,2.97986386461806,2.42468466842442,8.02591457491413,4.41332158809653,18.6372358594832,22.7810133401131,14.688453626309,24.5484613674429,-4.10786596505183,29.0611261234307,-0.375324482595952,-0.0600875503376053,-0.282370518037847,-0.217146841012269,-0.383823473440042,-0.329015700991463,-0.663476223093023,-1.04842156135511,-2.71726312358388,-0.148925784873251,0.000245903291387811,-0.000975597235240103,-0.0131075966541298,0.0679269807524621,-0.156492431649845,-0.00800157869038807,0.0032364001375898,-0.127597461762463,-9.56818022362586,-10.2734685210678
2,-3.41792781534921,0.542245486388878,-16.0958235031999,0.946515821834904,-24.9071637668231,14.4609131803673,-31.7347856165679,15.7433160270046,-32.6648108293084,16.8506379977222,-0.113854719541979,0.165826507660534,0.0161946308341539,-0.901133622631878,-0.515759600191509,-1.08766866996502,-4.97139916543128,-4.29416411963401,-7.64015804638057,-8.80608912395021,-3.11500579535908e-05,-0.00041976127848873,0.175183133464716,0.182370670280144,0.930395618020367,0.0071441497344138,0.665720306711986,-0.0954823319109364,26.3108633861644,2.98240694474661
5,12.2159567834871,1.97062222392761,27.4311104350624,3.29023041084811,30.3139683363272,16.6258626094167,30.5131338352796,18.3768324585677,17.794505708083,32.9394673487535,0.498824214536837,0.139318582266762,1.72466693640557,0.745808268269615,2.84845812005409,1.37092443347655,4.3349309040622,1.23615374500997,6.08484842865119,2.82335835711333,-1.43966087255964e-05,0.000274569790214997,-0.136726760079865,0.0106874365458167,-0.244956594276499,-0.0909316748474047,-0.126758029097969,-0.0664232942773807,-15.8579987513284,-5.49728831184988
7,3.802640206467,0.613886912189617,20.5575791765089,0.979989687163779,27.5224026299118,7.5446727294607,27.0782537651149,13.7377453660983,18.5336378060331,24.0392174394916,-0.51012367305156,0.303062978941306,-1.66011143756314,0.127256470429129,-1.88163417490078,-0.13104537886505,-4.15341996411574,-4.35750576891525,-6.47101027684308,-7.75626958446944,-0.00125780960283248,-0.000204672652192382,-0.0208314223770927,0.299614618839406,-0.273055920485965,0.146335400034055,-0.105225133164677,0.249721274129453,-0.297047627365684,25.5849946967228
1,-0.531714081981234,4.02290056358658,-0.784590050935229,26.6672933514796,-2.94259312824521,29.1969139949134,-17.0700881664153,26.3386335584548,-11.2232656109611,-23.594408346301,0.0158964656428833,0.328526227963609,1.61842670245981,-1.51881766602743,0.687868588702367,-0.342868873131499,2.59232080331333,1.54021196284631,4.31411624780735,1.79104841345386,0.000732323350435194,-0.000421657354060201,0.0663264638387893,-0.0131343484561409,0.289220026757084,-0.697683564171325,0.260067269452258,-0.567110829017958,6.61695715987875,-15.7725275433392
6,0.561875685268214,4.41456783988738,0.920403634547017,26.408881656517,15.4520006925455,29.6880211680946,16.8290260503487,30.8339827390528,26.5575463337253,16.6322431012466,0.482056362878674,0.0292094558731741,1.88872596762878,2.08149176033903,0.272235614834938,2.78684838489569,-1.65776322166522,6.25475492782737,-3.48068508243119,9.49588348353649,0.000314213255488638,0.000403353008448813,-0.0685446808638878,-0.00883671322581688,-0.681823704166887,0.209181291344655,-0.51015475695836,0.149354031894101,-20.3128635763337,5.05154969183937
1,-1.92192661457634,-1.20973544110522,-3.45491905359263,-1.87912590829808,-20.8452203093904,-10.6329702521793,-25.7135444153296,-14.8201945902028,8.58765025343866,-25.4972300127397,0.422589521297493,0.0681575364207756,0.362654777837901,0.706641742222098,2.98380590218448,1.16455035666278,6.93342965589983,4.56120036580439,10.290616189048,7.32074019131945,0.000293603724191507,-0.000587957347693849,0.0998797556363924,0.165296188137779,0.171137946649623,-0.741085147810832,0.201263859221396,-0.669219193095561,-0.526555524378295,-15.9091835027285
5,-2.16959257795461,0.0805961025975257,-4.41515294953872,0.20597746688629,-49.7323900187676,2.75499131097068,-21.5703016738329,8.36866129633843,-12.7030639237992,23.3423616503223,0.372891064066682,0.0752853464022558,2.16907049123431,-0.804542214242894,3.60230260583463,-1.45836198737491,4.1134928264073,-5.57660372108939,6.0479325633437,-11.5486868125057,-0.000463489214494459,0.000100789395375159,-0.0256442931755257,-1.2551754438386,-0.10673251992715,-0.135806345774906,-0.0628909007049413,-0.25892347090885,-15.8441504413826,-7.6564040068423
5,0.135227176672043,1.25691784378171,0.198418665402473,2.06298844965754,1.31077701006272,20.7717621778987,-5.45078574166169,24.4312423372464,3.19470255712662,25.7027976075996,-0.484979469931684,-0.0800433052216937,-0.450555709738716,-0.947819172175458,-2.50133971645613,-0.330939280924951,-3.49056742068286,0.418384244482875,-7.05681314993945,-0.825278120431273,6.79111086764298e-09,0.00130401460943926,-0.395279032233601,-0.17390534546073,-0.167264783668431,-0.0337062576863574,-0.077576133051411,0.0585510779172402,-15.6301303569457,-12.4674566284184
3,2.26441705521052,3.28539737464903,3.94426634788337,12.8469301758749,18.2114224496312,21.8880252109089,22.9252483666877,17.4981453428028,22.5952532763218,-6.94497244305629,0.184494016300541,0.4940399899905,-0.607566641683055,-0.890722826102594,-1.38631931175021,-2.98649452957769,-1.12768773369308,-2.88694536543902,-3.53978821421323,-3.67896745251066,-0.000134851097650828,0.000328963165188629,0.0727785092386954,-0.0315484259507571,-0.370243104625727,0.0345412510571081,-0.0287944672195746,-0.133974617387602,5.01277076942226,-3.00417994590001
3,2.07490038535363,0.265214230503633,3.99520504765623,0.413056099922072,26.6768307930866,2.16187839446541,14.5865583872854,27.3829497289851,-26.8062713191673,22.7674863246584,0.0639571523056434,0.0800230436619067,-0.493994068430532,0.642692149157579,0.456170349397558,-1.292870759603,-1.75000065885287,-1.8145590592201,-2.69932222767149,-3.80179406901942,0.00039309200442568,-0.000115586368716532,0.165334250487674,-0.135410916450821,0.241680254710916,-0.016609600890845,0.466003329153059,-0.0608215233610022,7.0074535340603,-3.14723663152496
