s1	s2	s3	labels
0.21060135415423	-7.85409932838605e-05	0.0426038944296082	1
0.526741998299487	-0.000411074297821956	-0.189985220346387	1
0.532663730054313	-0.000369522483509577	-0.228115476022683	1
0.582005558050975	-0.000396562734068937	0.197567090645934	1
0.617453710337592	-0.000512857122984979	0.0752977869216918	1
0.165545165413997	0.00107847092572598	1.736630633151	1
0.173924568071563	-0.00173785681242057	-0.719257447581604	1
0.172729385735465	-0.00269908705344604	-1.45266400215933	1
0.120807380223955	-0.00301730160354188	-1.75359182233501	1
0.403791719575	-0.00107307550459576	-0.266250830708683	1
0.46904200108087	0.000634282504300478	0.670749680279593	1
0.191823636968731	0.00195439022135042	1.51130101404103	1
0.44622215670359	0.000934853685911482	1.16457398416855	1
0.412642238048013	-0.00157998070727213	-0.857495073644342	1
0.601762393784665	3.89281556640574e-05	0.430498682573329	1
0.573371271773583	0.000173682324472163	0.516688471984634	1
0.377206169927862	-0.000910758244390114	-0.43807570703438	1
0.388470690153294	-0.00164111951661473	-0.559681963706108	1
0.45897189891692	-0.00140141010530587	-0.377891083000121	1
0.0358716308971787	-0.00213822687554429	-0.928804829379878	1
0.507083200039942	-0.00120993066463468	-0.645522903785908	1
0.249491744978946	-0.00125098528347426	-0.408128890512068	1
0.220607685654726	-0.00122252774941365	-0.613496181518336	1
0.0415569262866078	0.00256964341517858	1.28336381228295	1
0.430338517516773	-0.0015798803555843	-0.802638502376928	1
0.0264269677533826	0.00241949648968196	1.13805233617463	1
0.253414689103171	-0.00155491667746769	-0.886211973710352	1
0.617894998044248	-7.31573253844386e-05	0.305127812413757	1
0.547840003631266	0.000422290332849539	0.612649436903302	1
0.39101096539894	0.00108294988120949	1.29935708540499	1
0.533116161115258	-0.00114758505260675	-0.471941568276768	1
0.334554269770908	-0.00105204086006976	-0.0818100578284406	1
0.549295660230221	-0.000537336426465988	0.0649663224467976	1
0.576209279741388	-0.000903165058505143	-0.263273084039797	1
0.511104085278272	0.000422744579301882	0.641099612852506	1
0.433732337851615	-0.000880499039361809	-0.0646407642325557	1
0.5604308674526	-0.00100140476089081	-0.415285007630991	1
0.0221762911466065	0.000302365098465872	0.00469074321769507	1
0.296650739561948	0.000421348290298625	1.15212609247205	1
0.475829499467352	-0.000176184560587412	0.398238020453875	1
0.503436095810243	0.00065924476413309	0.89531610784032	1
0.563125250031024	-0.000558023475008059	-0.170407901145732	1
0.484585446700583	7.0201861352326e-05	0.292308475766919	1
0.470608988394346	0.000520677022445398	0.77315670769594	1
0.352538644762791	0.000803769905687549	1.12585795695651	1
0.611532327435009	-0.000541538023394429	0.122168090759258	1
0.311888230162778	0.00147734034133756	1.33949797808806	1
0.319898974856946	0.000210882429321135	0.803944496170074	1
0.456702551098469	-0.0001563612311113	0.486980855446574	1
0.404566649312528	0.00110156163137728	1.22086028208009	1
0.255256037759068	-0.00140388919858651	-0.874508359437638	1
0.356162734243025	0.000966622499261012	1.21698856006295	1
0.419674861230892	-0.00162293320443187	-0.947187406639341	1
0.623800087644307	-0.000360683126456539	0.137220280612111	1
0.501570085471052	-0.00130230668178746	-0.608692146256662	1
0.29098370369112	0.00113585922963746	0.850141212313594	1
0.232852245007688	-0.00163926948435214	-0.87209285564174	1
0.274644470449193	0.000299082983519308	0.286484513889691	1
0.614579331162741	-0.000568558607369489	-0.0371955960851215	1
0.451906708295914	0.000898613446567136	1.22814582884675	1
0.388744045245914	-0.000154522664978953	0.579015364011734	1
0.37805026209544	-4.53074509350106e-05	0.161858785779503	1
0.624107664706485	-0.000278285868358317	0.098857356386102	1
0.469257562593748	0.000246606726321799	0.706221228393312	1
0.602701185844455	-0.000135582396814821	0.247055091494057	1
0.247109422045592	-0.00154215651807959	-0.509371316727321	1
0.274780966205016	-0.0022174727098159	-1.1294598910863	1
0.468713022929744	3.36922972294666e-06	0.174060004513836	1
0.113787389854687	0.00248387028137182	1.58951723373414	1
0.0337121284038007	0.000676683850726643	0.163465006757797	1
0.445014798108371	0.000303051235518905	0.42213026731674	1
0.135601707404084	0.00189042671439604	1.25195570060656	1
0.162289784778487	-0.00136436441322843	-0.636853964129327	1
0.437518306494102	-0.000303300172056628	0.368271734384033	1
0.328858232284703	-0.00165271553774392	-0.499593839599204	1
0.476210353650557	-0.000293503550494626	0.286242328850769	1
0.509871421807875	0.00021125675037468	0.326883061984341	1
0.258596355979474	0.00170260779044481	1.562161611546	1
0.406791573856049	-0.00152883431857339	-0.495925685185986	1
0.416440374105378	-0.000813438958290428	-0.467716662952702	1
0.0522294954039925	-0.00373384317234069	-2.41430313370932	1
0.514139419108401	0.000342248491331172	0.575121450660979	1
0.498412840582769	0.000704341326537462	0.923263896194019	1
0.557971398338405	0.000311900729218557	0.484646800153837	1
0.341471298302296	-0.00176896982378182	-0.454766372889298	1
0.511605684557444	0.000271711990776137	0.431295798655434	1
0.518837820887279	-0.00104317442542256	-0.515605943261958	1
0.0751717801681082	-0.00174529644058409	-0.963364067946084	1
0.513044725808559	-0.000456801292508583	0.25477281479887	1
0.317245894283579	-0.00145511225304481	-0.760775219320538	1
0.172990476591144	-0.00255381717619207	-1.18208012566246	1
0.402461057043887	-0.000608864281910906	0.100937576570036	1
0.615321857038747	-9.7171540830757e-05	0.21724930877912	1
0.557280840187489	-0.000995331773420956	-0.357568070910554	1
0.573512825941168	0.000275198248283765	0.546267255989445	1
0.188855610855012	-0.0014627167756538	-0.596034498419018	1
0.476231343057403	0.000382730404491449	0.533290017591377	1
0.564927174686285	0.000253619382870217	0.40173878449036	1
0.144820323330139	-0.00146045564671575	-0.680148435685492	1
0.522523913472484	-0.00103538718736141	-0.233573708573953	1
0.602911352654695	-0.000208598920214096	0.177240954068893	1
0.331302897632562	-0.00114119047875043	-0.721118370482603	1
0.198691774357263	-0.00254386036301995	-1.16879926458466	1
0.20158122757865	-9.63132491833412e-05	0.923137214383312	1
0.281315169598279	6.97288355166838e-05	0.18953027717236	1
0.106300842286491	-0.0022823812689723	-1.28294868857746	1
0.251934019171322	-0.0014887770048526	-0.522745382576667	1
0.222145164330619	0.00176710082412671	1.51491518778219	1
0.468282677100752	-0.00107243868119782	-0.492244835228648	1
0.456223991877946	-0.00130363706598014	-0.584576412599656	1
0.169561834974277	-0.00168965509933141	-0.713855836343156	1
0.33615319330069	-0.00154865941205153	-0.85384314410676	1
0.474957890487142	5.07648418830112e-05	0.243480529892934	1
0.574174671447422	-0.000547658720434488	0.0269571692717398	1
0.584766973740468	9.7182360306516e-05	0.479056480853575	1
0.471264728550049	-0.0014125577300723	-0.710389485268935	1
0.426585387128456	-0.00162133463155503	-0.7970106840431	1
0.312098728256585	-0.00158660104833295	-0.844118872712442	1
0.535071399976466	5.35189770709627e-05	0.520706065936607	1
0.280771931152558	-0.00139679737377592	-0.454387375742902	1
0.60969208873593	-0.000447325696377093	0.114845854219502	1
0.462510098826314	0.000258405217457794	0.679117955706848	1
0.61980735636075	-0.000103827852201352	0.305101769108079	1
0.0998348747611836	-0.000433971685674186	0.192601807191854	1
0.548008556299464	0.000463950901282469	0.7548792347106	1
0.328251594063412	0.000387350000717914	0.912382672651297	1
0.264334795592706	-0.000792120456531711	0.350066643155658	1
0.0361321858100754	0.00310146028050267	2.72316607882508	1
0.0511419543750776	-0.000990837467645817	-0.438848296884659	1
0.395351145438906	-0.00150398373641819	-0.813487312426182	1
0.28853507219733	9.96652716988772e-05	0.614331475498234	1
0.286050874330316	0.000717007099977805	1.25951181415787	1
0.557491576092544	-0.0010222568119366	-0.286264107179909	1
0.00792503927972319	-0.000954792847560394	-0.406989129633957	1
0.545009551647262	-0.000118425084555688	0.045669600334682	1
0.259624437878884	0.00162247711763762	1.51650509378974	1
0.504369422958841	0.000281486792737872	0.432084506318377	1
0.112157962479767	0.00249272140544263	2.08253634812819	1
0.430523122542987	0.000211408822845774	0.783186020605931	1
0.448991743564257	-0.000585809080420086	-0.20340754749593	1
0.235132875537787	-0.00199386336456125	-0.946055300978017	1
0.179122557626889	0.00206675293722118	1.7192239390859	1
0.339311463154599	0.0013295919398948	1.4345076201985	1
0.49110187116874	-0.0013487896492522	-0.604293890679256	1
0.176580611778344	-0.00199396020758881	-0.979483514328727	1
0.341937613845806	0.00128627114023483	1.03211274253845	1
0.480798841520647	-0.000597945354303348	0.0809199658962565	1
0.0849435175312429	-0.00315144096790709	-2.10944349618336	1
0.445455480474056	-0.00153338038438565	-0.91394679470865	1
0.295413125541353	-0.00197863378873017	-0.89907015090043	1
0.064519632353872	0.0019689342225227	2.27451804154496	1
0.0977450286383209	-0.00124358291938958	-0.189646090144378	1
0.49504842177544	0.000564806989827291	0.768876022687068	1
0.247825299977327	-0.00210899160287633	-0.816064467933374	1
0.325096834827276	-0.00153904115734887	-0.89177270966866	1
0.397190323298993	-0.00173968804768102	-1.06644869364025	1
0.257296634782439	0.000317190847600191	0.241430486071799	1
0.333572408302065	-0.00132495814430546	-0.576616441650043	1
0.437678322003234	0.000966327573422274	1.20836665769207	1
0.561541111722678	9.49493792787086e-05	0.446939520891465	1
0.569274479049088	-0.000158466763521182	0.138884602505066	1
0.293615292101739	-0.00214152191206441	-1.08228533991294	1
0.520042010382806	-0.00120532019792991	-0.540392291814336	1
0.0742499521482515	-0.00339723140243911	-1.98369467334478	1
0.398423739929251	-0.00142533541958294	-0.299569064354734	1
0.49393486869908	-2.42874177721923e-05	0.501976610307283	1
0.612591256020107	-0.000510019383337209	0.099932777416583	1
0.139952042495137	0.00195945675067048	1.30799630938803	1
0.413216286871123	-0.00162726913945047	-0.780711756661174	1
0.616868210423335	-8.44580124266203e-05	0.24419921798912	1
0.61080522713512	-0.000212199668329659	0.198440872874822	1
0.332022973223393	0.000414415716513396	0.904695831848662	1
0.600886129304652	-0.000487173617598127	-0.047496921230154	1
0.553546611403831	-0.00100488828503627	-0.202286566965331	1
0.0496616935943256	0.00252202586579652	1.29450390967692	1
0.406067277404119	0.000253164781231231	0.387911513855996	1
0.349583794749838	-0.000697511269610152	-0.225946326340335	1
0.107219448432552	-0.00285180713048687	-1.20986855476718	1
0.364024750171235	-0.00155818283000969	-0.720635475262177	1
0.18170948342818	-0.00225018230489206	-0.93686302075301	1
0.26931841469028	0.00150976388158723	1.32604510512858	1
0.529953315400941	-0.00106489704777123	-0.479075071872139	1
0.58631858579843	-4.46883573868984e-05	0.287426833087981	1
0.0178883962810426	0.00376081038487706	2.93681749148812	1
0.519257182335362	-6.3887576270294e-05	0.491851489007521	1
0.13214648637297	-0.00289950412354556	-1.26518449657886	1
0.244926607181562	0.00147466057194981	1.6799002257467	1
0.175776156774926	0.000998441558032172	1.68227960950727	1
0.368676443585453	-0.000611293055961793	-0.296386984205904	1
0.533208761074298	-0.00106794850008664	-0.253900185062856	1
0.174183206874658	-0.00261247858697897	-1.70374884128687	1
0.0819327139541381	-6.87927560930135e-05	-0.00943613862887574	1
0.487131463744292	-0.00134416318694886	-0.616992053867263	1
0.522998734268478	0.000562820071231475	0.759595144989664	1
0.333956651751195	-0.00198597838375018	-1.01879259909506	1
0.172862615378069	-0.00263749164361329	-1.69307326088014	1
0.599228678401453	0.00012637930426628	0.474494536465033	1
0.096384915893288	0.00219928964922859	1.31133265697239	1
0.368238343907155	-0.000269139277120616	0.0163301407771981	1
0.202773694871477	-0.00167814413642359	-0.700421225259883	1
0.371479934095457	0.000908391332035781	1.24414373458318	1
0.563462325382908	2.73193285994891e-05	0.402767694396167	1
0.597109288885237	-0.000214514695815362	0.122315028104973	1
0.603215653364574	-0.000370310148175314	0.146971226809833	1
0.223413467822242	-0.000140120055318438	0.00822922405890769	1
0.222752871281612	0.000430825315112902	0.870293653558298	1
0.46228201264408	-0.00145935399794377	-0.825593658535022	1
0.406498328391886	0.000774140856448354	0.744030754326246	1
0.34173053355773	-0.00116759220945128	-0.714645942532743	1
0.3905907955286	0.000791920504375098	1.15663972480569	1
0.505506165355045	0.000679428103023031	0.831920973947892	1
0.105842073655642	-0.0031462440598158	-1.77955753403594	1
0.125089153771469	0.00152896910484905	2.17223900839267	1
0.365502106920173	-0.000245459444899676	0.0217900773200777	1
0.217196357038763	0.000134232480482124	0.805628317909653	1
0.503661292424475	0.000629696202785473	0.880575589256643	1
0.27821759359611	0.00159278831585763	1.4374313322697	1
0.404657088244996	-0.00071404682661032	0.157322286955061	1
0.362494175448303	-0.00185792344722867	-0.801049630525835	1
0.580078785896931	-0.00035901539733475	0.252813167839457	1
0.599423948822649	0.000134197996329611	0.464829600152451	1
0.441442552076631	-0.000641903068862291	-0.253850938608339	1
0.246760469544673	-0.000583590077244331	-0.212261758205657	1
0.58156008889854	-0.000504236544066339	0.0208947789453401	1
0.417974864278316	-0.00158346431496775	-0.773046223560836	1
0.367985215264648	-0.00119434461636428	-0.277990044174515	1
0.123565641068544	0.00154018048958094	0.874645466455419	1
0.14717341519818	0.00160780856829756	1.09575588391027	1
0.525106111438382	0.000574460073517965	0.825349439938839	1
0.488472595551402	0.000154203439534409	0.589947679239184	1
0.160198455525991	-0.000254041509185031	-0.0953519845408089	1
0.493171263497645	-0.00019108061875352	-0.0138691382935269	1
0.511014248873644	-0.000925663757165214	-0.130828560330847	1
0.268982192096418	0.000496824006546109	1.15591701210981	1
0.364453693764555	0.00113407230622773	1.31745211715943	1
0.569390978787565	0.000300169607523312	0.555711807981643	1
0.604757329027807	-0.00054394528707565	0.151069496790608	1
0.106338831254424	-0.00285536737306866	-1.83317972402223	1
0.392857725188668	-0.000895226709013203	-0.0277649061479175	1
0.500465056840376	-0.00123123067647224	-0.364027157649558	1
0.420995671773821	-0.00129004826769929	-0.543725299121499	1
0.406448720484213	0.000283164668675816	0.326152680608017	1
0.406103490042482	0.000736245522356829	0.700426654715911	1
0.0272214884717581	-0.00049949194204554	-0.223652282344535	1
0.189686914524177	8.09113478819921e-05	0.140557672185825	1
0.42784663776335	-0.00161720867702384	-0.814434059402881	1
0.622145170464647	-0.000152923835918583	0.298404035466094	1
0.332840326172166	-0.00147106947006466	-0.842400286968232	1
0.275319508313746	-0.000786605760545331	-0.291802287896633	1
0.239176712006328	0.00162873184835689	1.55899678962363	1
0.529575226319532	-0.000536842784558003	-0.15966490655365	1
0.166817713498956	-0.00130681143368683	-0.609686466032305	1
0.327650589378487	0.000653733838325024	1.14361037032336	1
0.61771804392764	-0.000122527747813524	0.213119755051173	1
0.584145693096721	0.00022414221839396	0.464182716276189	1
0.479653769425646	-0.001226353315476	-0.187446685188722	1
0.621799851664287	-0.000404635525372571	0.0803730673210908	1
0.530584577763077	0.000561525838154159	0.959582512761095	1
0.304162123269607	0.000268706405199478	0.302660308849427	1
0.380090871842818	-0.000499108255080689	0.381890635589663	1
0.500736358360887	-0.00127138278826078	-0.631848795675531	1
0.0463967663437788	0.00150185285271524	1.00841214271628	1
0.624219066118864	-0.000256875214608307	0.0997038863948171	1
0.574465846514362	-1.43593450314254e-05	0.301500962417335	1
0.435335580874485	0.000190735229720146	0.750019790159841	1
0.307397328148054	-0.0017332423283792	-0.703884015908445	1
0.424297698530445	5.08027314007548e-05	0.116187813396534	1
0.548871325435252	0.000446071950572488	0.632595095812958	1
0.187122914194314	0.00189857800896771	1.34084183989225	1
0.594735026186098	-0.000156746923364377	0.306577644867436	1
0.468838712110245	-4.29265299645619e-05	0.262237485786406	1
0.369269862214993	-0.00185083865244352	-0.918288005004442	1
0.462771714149549	-0.000161322102536638	0.470427406735373	1
0.274867560712994	0.00162683167972831	1.47579566979864	1
0.162019071563416	0.00209033546438329	1.91288300551665	1
0.509487223995922	-0.000499155117084935	0.183389529353761	1
0.138846041287017	0.000710107038979972	0.36584659541789	1
0.594048619303181	-0.000555773287908757	-0.0901190763741712	1
0.499549206742411	0.000605312039558	0.789229402439629	1
0.119200768361099	-0.0019562681486171	-0.750109615809003	1
0.543750086781247	-0.000579438310433004	-0.19348388537788	1
0.429375739078453	-0.00128777628258026	-0.347566068229534	1
0.432438020231749	-0.000140214139321973	-0.03159666377923	1
0.529958258146882	0.000347304711072101	0.635377829888238	1
0.509473475523573	1.42133188911906e-05	0.275578705301716	1
0.604856985917465	-0.000365962048220748	0.144530341805261	1
0.075908498664157	0.000627047393331551	0.163956772318705	1
0.284874866271849	0.000600866605958835	0.447971686502461	1
0.505162406900632	-0.000729375389659697	-0.0402506478550323	1
0.408599009196763	0.000881709915869255	0.868241634656741	1
0.475505136810134	-0.000627316560526366	-0.355948965176619	1
0.600156227873386	0.000122113399229246	0.472866187917143	1
0.582844261728864	-0.000680268487516054	-0.120765711113549	1
0.421303361886026	0.000896926410602505	0.922883156523788	1
0.544632147344683	-0.000812523179918239	0.0105870678169349	1
0.323644266235414	0.00143108668798918	1.22647058961938	1
0.309755769682723	0.00093864608614952	0.688225382261195	1
0.59807825185643	-0.000390147927452087	-0.0219293823480377	1
0.369614617998006	-0.000475781603724132	-0.0662773852144445	1
0.39199815349847	0.00114460530923946	1.06058528357073	1
0.338219933898264	-0.00141507799673058	-0.820994812888509	1
0.306978516703069	-0.000630775892910371	-0.333772736723616	1
0.228057703705679	-0.000246128256178325	0.680314942930767	1
0.606308205736405	-8.91988102243724e-05	0.28499371600169	1
0.568511108663409	-0.000892004033109353	-0.118752058421797	1
0.180413904298478	-0.00268537212762908	-1.36622823297179	1
0.178953412217411	0.00167856665909063	1.16698531424756	1
0.356936058324462	0.00121332700250946	0.979947256462382	1
0.235547019302958	-0.000698203199314308	0.139153096362571	1
0.349891838857022	0.00129507773856957	1.22054375754357	1
0.621607286454322	-0.000145527668614203	0.30043925727164	1
0.616889613506941	-0.000545240181067971	0.01006966806313	1
0.359864425360782	-0.000373515618913454	0.485724754088271	1
0.242131066923184	0.00165336429915203	1.20969007142336	1
0.567339115805527	0.00032546442470286	0.525760821708818	1
0.448438159800778	0.000177740462613744	0.252878969275488	1
0.488204370631221	-0.00111725807217594	-0.688558657549606	1
0.57440296599421	-0.000402041572358047	-0.105038755070395	1
0.595354963332786	-0.000759302062281175	-0.112125789729083	1
0.0229883618773044	-0.00312709228610505	-1.31223461916565	1
0.492324641792088	0.000264952079222262	0.555840762147233	1
0.183169442540588	0.00175518338040999	1.68991096473533	1
0.407334627683457	-0.00165755816973234	-0.800924670378503	1
0.218394231621856	0.00180367176701048	1.34826494557678	1
0.583348706195674	-0.000859987727614021	-0.208335966170437	1
0.487037555802202	-0.000153280343551308	0.441603390020006	1
0.46527891635959	-3.39239247993953e-05	0.576319701005992	1
0.596710581176101	6.68607702051222e-06	0.411867269206801	1
0.573690067198482	0.000321774493469997	0.681027857066701	1
0.354623475262286	0.000705899846510876	1.06238729792422	1
0.284568006463015	-0.000312561147681767	-0.0162198106982754	1
0.581985871646131	-0.000635872809738942	-0.132775348514522	1
0.509672682949122	-0.000957002149344105	-0.133187873616725	1
0.232497002740799	0.00157023556091235	1.73671321747969	1
0.408213473418109	-0.00123316453904187	-0.114986116428955	1
0.437790671312222	0.000767274538270193	0.930826254779381	1
0.114273076870677	0.00249231088300742	1.99405364841161	1
0.59280140452984	-0.000171400869484473	0.133146349749535	1
0.20950776793091	-0.00252899745223439	-1.13632954099187	1
0.145583659962317	-0.0025866067454028	-1.39399380440841	1
0.190461371576017	0.00131962121080765	1.49684102300348	1
0.34235312301349	-0.00090932213997188	-0.129270740847961	1
0.431985576366362	0.000990353432262357	0.957975560253135	1
0.015795125252651	0.00403808418975782	4.37741607216568	2
0.0135292612142804	0.00496543241766664	4.8041479732876	2
0.0175426653359059	0.00278516327528583	3.41510902825681	2
0.0378271294257462	0.00242109038283301	2.89625238178024	2
-0.0601501418081967	0.00135965703073176	1.8158898452006	2
0.0280542461809857	0.00226183431632509	2.89832855860491	2
0.0421910213738333	0.00237644758322371	2.67413053710999	2
0.392649674754229	0.000949421352758753	1.13046819976043	2
0.0444245611485858	0.00275841175780654	2.73719261186041	2
0.0440689036086131	0.00260587005551453	2.91176459083675	2
0.101201668096345	0.00218195268308721	2.26784841770397	2
0.0308813287389739	0.00413842027080969	4.03789280712111	2
0.0426023140447873	0.0029686578580323	2.98782746145237	2
0.00697087585060869	0.00206345967879135	2.57391895582671	2
0.0078419697419692	0.00298179516269247	3.67396217025767	2
0.0214685962331352	0.00259232579883234	3.21267484149467	2
0.0442527373758909	0.00282400256129397	3.00317331078454	2
0.0432310517237337	0.00103450550836071	1.89363654612217	2
0.0146791170836408	0.000755953943618161	1.92563934668612	2
0.0415706909508351	0.00188309301870966	2.36555924685566	2
0.014091635145809	0.00370992713304264	4.19126097262379	2
-0.053526086725695	0.00013237118864845	1.06498933903118	2
0.033357452063004	0.0021781704923643	2.76741654450946	2
0.0366384460099375	0.00367788403202846	3.68887529053428	2
0.0305470713823273	0.00365639132849977	3.89296405215939	2
0.03974164520875	0.00315518938456576	3.52008381402461	2
0.00024503829696207	0.336099322184052	101.164787192865	2
0.0206581336030462	0.00352201384502384	3.95136649726125	2
0.0223451638827118	0.00352683489106142	2.97653311033947	2
0.0227645278764244	0.00313963854865217	3.53485332579998	2
0.0446209619354888	0.00299659936853103	3.0924729602154	2
0.0447988975106371	0.00294064916178771	3.0970139688658	2
0.0439921880217407	0.00302337001659627	3.05170465572414	2
0.0167166590088387	0.00433241702544643	4.50575299354836	2
0.0240503022552421	0.0035672107870445	3.80597772080766	2
0.0269523904507076	0.00396659907719279	3.46541265744742	2
0.0445729316440955	0.00298645666593634	3.22935951672051	2
0.0398212895407691	0.00277936203533851	2.77812893469693	2
0.0335691131746492	0.0019019136794248	2.46969403112288	2
0.031214749792518	0.00377737820244582	3.92798342824961	2
0.0375992192492472	0.00286288122844081	3.25252157583684	2
0.0443524527087644	0.00238798560253616	2.53058714398241	2
0.0371661715571088	0.00355149346012206	3.79282757847994	2
0.000246056025656915	0.336165565459994	101.322554239037	2
0.0171599491493394	0.00206265957474078	2.64601655909904	2
0.0264568243383122	0.00414068885688711	3.75141448924258	2
0.0508805360890634	0.00156225968544249	2.10286104353471	2
0.0367076712282331	0.0030463106700821	2.94114223524854	2
0.0387017051954234	0.00357293120273081	3.73913458550548	2
0.0422873565490853	0.00241768180483669	2.72652429608914	2
-0.00597432481808901	0.00160715968062916	2.2804965238685	2
0.0295590088231418	0.00322955045681173	3.48997847047252	2
0.00897326778955092	0.00559807828101083	4.46150433669724	2
-0.0737294639351379	0.000961752387266838	1.95539240031628	2
0.042480641662171	0.00297420160964627	3.32443039206199	2
0.0268195055909836	0.00402808250684974	4.09610549457181	2
0.0374800479916466	0.00151030420867229	2.23312381103952	2
0.000245209809883128	0.337358123168114	101.877861799841	2
0.0283819371508605	0.00369160313011744	4.02458737695827	2
0.00535336254017825	0.00177792880052012	2.44192183598191	2
0.0419561689608178	0.00192855291445806	2.33149338065331	2
0.0318376501212524	0.00401000237316371	3.9751441684027	2
0.0222557280944377	0.00419499163843166	4.31184669882815	2
0.0448287197342722	0.0026226097234295	2.64280448385461	2
0.0257524117278382	0.00233596562611888	2.82166004925658	2
0.0379319829429199	0.00147572078654249	2.23003428481557	2
0.0428495257985557	0.00327090658622519	3.50196487498271	2
0.0446414791425851	0.002540025552037	2.67764639176887	2
0.0446649362204894	0.00252383334055294	2.62626960604858	2
0.0448796854700688	0.00260253903593309	2.76939851816089	2
0.044459210306547	0.00303424744985383	3.049519694744	2
0.0370030803958951	0.00170781210667093	2.14363978492312	2
0.0176357627273211	0.0016029422179236	2.42820350097345	2
0.0438454938899252	0.00294066682096939	2.9280292795731	2
0.0324727922922762	0.00162643156860312	2.0930894644776	2
0.045435085199384	0.00300414824535897	2.65529480106408	2
0.0164029163363164	0.00245847530778525	3.05554383028101	2
0.0477771270733919	0.00177515407417651	2.29020731651474	2
0.0344282304226801	0.00336667331959114	3.24913071806451	2
0.0247989881754973	0.00236460692040275	2.76338608118821	2
0.0272001409464913	0.00397000459648561	3.47580232971406	2
0.0401661421191699	0.00352087870638439	3.69625992237249	2
0.0388113859815459	0.00192568176431525	2.42915780349843	2
0.0447704422640212	0.00253563994456597	2.66630695106369	2
0.0136124154202087	0.000294978062375302	1.46566432781211	2
0.0297813535390742	0.00416506580140594	4.19544956729716	2
0.0221884204500467	0.00379691707588176	4.12957706158142	2
0.0309926431759078	0.00326532357311532	3.02191536118526	2
0.0135926522437234	0.00509763503222367	4.31843614805084	2
0.0395694411131732	0.00241223698298262	2.84841590976786	2
0.0242362350897067	0.00437694321623799	4.28183144528278	2
0.010005603062938	0.00550663173309421	4.66866250883593	2
0.0442893015442389	0.00237662502632088	2.49900338731661	2
0.0181962403921857	0.0026146176957431	3.2098516215851	2
0.0420270208995335	0.00291912289013572	2.92724231586091	2
